Rok;Miesiąc;Rok;Miesiąc;producent;czy_druga_dawka;kat_wiek;kat_zakazenia;plec; ile_osob 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 4 743 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 297 
2021;czerwiec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 8 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 281 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 25 
2021;lipiec;2021;kwiecień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 12 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 56 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 9 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 59 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 32 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 9 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 21 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 7 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 569 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 1 200 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 24 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 7 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 349 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 1 677 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 531 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 14 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 6 373 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 4 838 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 371 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 5 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 337 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 32 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 9 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 59 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 2 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 11 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 1 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 5 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 5 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 2 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 3 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 2 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 3 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 21 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 7 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;luty;2021;luty;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 34 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 197 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 231 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 94 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 16 
2021;styczeń;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;luty;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 28 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 5 837 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 9 154 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 139 
2021;luty;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 39 
2021;luty;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 21 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 133 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 17 786 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 13 475 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 321 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 70 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 108 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 5 888 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 985 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 43 
2021;maj;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 23 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 19 148 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 19 536 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 898 
2021;czerwiec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 26 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 780 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 90 
2021;lipiec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;lipiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 14 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 169 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 8 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 133 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 363 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 165 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 17 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 907 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 2 529 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 26 
2021;luty;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;luty;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 58 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 8 541 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 9 901 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 230 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 44 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 3 592 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 18 233 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 4 588 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 147 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 27 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 26 206 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 25 841 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 387 
2021;czerwiec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;czerwiec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 37 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 306 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 175 
2021;lipiec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 19 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 238 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po drugiej dawce;K; 4 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po drugiej dawce;K; 1 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po drugiej dawce;M; 1 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po drugiej dawce;M; 3 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 14 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 51 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 28 
2021;luty;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 3 
2021;luty;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 2 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 125 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 113 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 9 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 6 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 18 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 3 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 4 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 8 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 11 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 3 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 37 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 53 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 8 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 72 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 18 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 2 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 6 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 8 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 9 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 2 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 3 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 6 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;K; 6 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 2 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 4 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 4 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po drugiej dawce;M; 4 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 25 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 155 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 151 
2021;luty;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 47 
2021;luty;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 6 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 174 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 158 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 33 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 8 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 9 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 5 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 3 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 6 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 30 
2021;luty;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 17 
2021;luty;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 14 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 71 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 85 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 14 
2021;marzec;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 28 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 8 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 8 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 109 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 405 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 377 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 177 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 15 
2021;luty;2021;luty;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 55 
