Report Date,School Name,Address,County,Daily Cases,Eircode,location,Long,Lat,type
10.03.2021,Portumna Community School,Portumna,Galway,1,H53N403,"Portumna Community School, Saint Bridgid's Road, Portumna ED, Loughrea Municipal District, County Galway, Connacht, Éire / Ireland",-8.2201419,53.0949647,SA
10.03.2021,Cork City Learning Support Service,Cork City,Cork,1,T12KF72,"<[OK] Osm - Geocode [Cork City, Cork, County Cork, Munster, Éire / Ireland]>",-8.465384593866203,51.88977945,AC
09.03.2021,S N Cill Damhain,Kildavin,Carlow,1,Y21EC60,"Kildavin, Clonegall ED, The Municipal District of Tullow, County Carlow, Leinster, Éire / Ireland",-6.680981189237827,52.67650355,S
09.03.2021,S N Cholmcille Boys,Swords,Dublin,1,K67WP65,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
09.03.2021,St Thomas Junior National School,Lucan,Dublin,1,K78PF57,"<[OK] Osm - Geocode [Lucan, South Dublin, County Dublin, Leinster, K78 N8X6, Éire / Ireland]>",-6.4501534,53.3567157,AC
09.03.2021,De La Salle College,Waterford,Waterford,1,X91DT68,"De La Salle College, Water Street, Park, Waterford, County Waterford, Munster, X91 DP70, Éire / Ireland",-7.103430860759184,52.25415825,SA
09.03.2021,Mercy Secondary School Mounthawk,Tralee,Kerry,1,V92A409,"<[OK] Osm - Geocode [Tralee, Tralee Municipal District, County Kerry, Munster, Éire / Ireland]>",-9.7054085,52.2692835,AC
09.03.2021,Over the Rainbow Creche* (not a school),Tuam,Galway,1,H54HD76,"<[OK] Osm - Geocode [Tuam, County Galway, Connacht, Éire / Ireland]>",-8.8512875,53.5147915,AC
08.03.2021,Annyalla National School,Annyalla,Monaghan,1,A75AY80,"Castleblayney to Clontibret Road, Cremartin ED, Ballybay-Clones Municipal District, County Monaghan, Éire / Ireland",-6.8021459,54.1569623,S
08.03.2021,St Francis Junior National School,"Priorswood, D17",Dublin,1,D17KH30,"<[OK] Osm - Geocode [Priorswood, Priorswood E ED, Dublin, Dublin 17, Leinster, Éire / Ireland]>",-6.211049951788473,53.40288005,AC
08.03.2021,All Saints' NS,Mullingar,Westmeath,1,N91DE70,"All Saints, Church Avenue, Mullingar South Urban ED, The Municipal District of Mullingar — Kinnegad, County Westmeath, Leinster, N91 X9RN, Éire / Ireland",-7.33955180589431,53.5249163,SA
08.03.2021,St Michael's House Special School,"Raheny, D5",Dublin,1,D05V1F6,"<[OK] Osm - Geocode [Raheny, Station Road, Howth ED, Dublin, County Dublin, Leinster, D03 YH36, Éire / Ireland]>",-6.1761795,53.3815986,AC
08.03.2021,St Attracta's NS,Ballaghaderreen,Roscommon,1,F45H367,"Saint Attracta's, L5336, Sonnagh ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.793745,53.935922,S
08.03.2021,Chanel College,"Malahide Road, D5",Dublin,1,D05EY86,"Chanel College, Chanel Road, Coolock ED, Dublin, County Dublin, Leinster, D05 F788, Éire / Ireland",-6.204163664070668,53.387887649999996,S
08.03.2021,The High School,"Rathgar, D6",Dublin,1,D06YR68,"The High School, James Street, Clonmel East Urban, The Borough District of Clonmel, County Tipperary, Munster, E91N512, Éire / Ireland",-7.699228815205525,52.357610449999996,S
08.03.2021,Arklow C.B.S.,Arklow,Wicklow,1,Y14RV04,"<[OK] Osm - Geocode [Arklow, Arklow No 1 Urban ED, The Municipal District of Arklow, County Wicklow, Leinster, Éire / Ireland]>",-6.1540035,52.798221,AC
08.03.2021,Coláiste Bríde,Enniscorthy,Wexford,1,Y21EF82,"Coláiste Bríde, Father Murphy Park, Enniscorthy Rural ED, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 D560, Éire / Ireland",-6.559378340905942,52.5027302,SA
08.03.2021,Creagh College,Gorey,Wexford,1,Y25V6Y9,"Creagh College, Kilnahue Lane, Gorey Rural ED, The Municipal District of Gorey — Kilmuckridge, County Wexford, Leinster, Y25 Y5C1, Éire / Ireland",-6.3152778817994175,52.6765774,SA
08.03.2021,Moate Comm. School,Moate,Westmeath,1,N37DY70,"Moate Community School, Church Street, Moate ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, CO WESTMEATH, Éire / Ireland",-7.725767127630778,53.39767415,SA
08.03.2021,Castle Kidz Childcare* (not a school),Ballaghaderreen,Mayo,1,F45Y205,<[ERROR - No results found] Osm - Geocode [empty]>,,,AC
07.03.2021,Two Mile Borris NS,THURLES,Tipperary,1,E41T868,"<[OK] Osm - Geocode [Thurles, The Municipal District of Thurles, County Tipperary, Munster, E41 F838, Éire / Ireland]>",-7.8151008,52.6801547,AC
07.03.2021,Scoil Bhríde,Clonee,Meath,1,D15XA32,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
07.03.2021,Scoil An Leinbh Iosa Boys Seniors,"Whitehall, D9",Dublin,1,D09K104,"<[OK] Osm - Geocode [Whitehall, Whitehall D ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland]>",-6.2431944,53.382668,AC
07.03.2021,Two Mile House NS,Naas,Kildare,1,W91YY75,"Two Mile House, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W91 DR53, Éire / Ireland",-6.7008753,53.1705724,S
07.03.2021,St Thomas Junior National School,Lucan,Dublin,1,K78PF57,"<[OK] Osm - Geocode [Lucan, South Dublin, County Dublin, Leinster, K78 N8X6, Éire / Ireland]>",-6.4501534,53.3567157,AC
07.03.2021,Ballinrobe Comm. School,Ballinrobe,Mayo,1,F31XD53,"<[OK] Osm - Geocode [Ballinrobe, Claremorris-Swinford Municipal District, County Mayo, Connacht, F31D218, Éire / Ireland]>",-9.2207207,53.6227775,AC
07.03.2021,Step by Step Montessori and Afterschool,Killoe,Longford,1,"52.58865729737331, -8.737848085958241","<[OK] Osm - Geocode [Killoe, County Longford, Leinster, Éire / Ireland]>",-7.729237165768248,53.82048295,AC
06.03.2021,Presentation Primary School,Portarlington,Laois,1,R32HF43,"Presentation Primary School, Station Road, Market Square, Portarlington ED, The Municipal District of Graiguecullen — Portarlington, County Laois, Leinster, R32 HF43, Éire / Ireland",-7.181424624344857,53.15360835,SA
06.03.2021,Scoil Maelruain Junior,"Tallaght, D24",Dublin,1,D24T854,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
06.03.2021,St Oliver Plunketts NS,Clonmel,Tipperary,1,E91NW22,"Saint Oliver Plunkett Avenue, Saint Oliver Plunkett's, Tinnahinch, Tinnahinch ED, The Municipal District of Muinebeag, County Carlow, Leinster, R95 EKN5, Éire / Ireland",-6.9488712,52.5356556,S
06.03.2021,St Michael's And St Peter's Junior School,Arklow,Wicklow,1,Y14R239,"<[OK] Osm - Geocode [Arklow, Arklow No 1 Urban ED, The Municipal District of Arklow, County Wicklow, Leinster, Éire / Ireland]>",-6.1540035,52.798221,AC
05.03.2021,St Vincent's GNS,Dublin 1,Dublin,1,D01XT04,"St Vincent's, Rockfield, Blackrock-Templehill ED, Blackrock, Dún Laoghaire-Rathdown, County Dublin, Leinster, A94 PC95, Éire / Ireland",-6.1711583,53.2965418,S
05.03.2021,Our Lady of Good Counsel Girls School,"Drimnagh, D12",Dublin,1,D12XD51,"Our Lady of Good Counsel Girls School, Doonsalla Drive, Ballybrack ED, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 F959, Éire / Ireland",-6.138895480559091,53.2639245,S
05.03.2021,St Joseph's For Blind NS,"Drumcondra, D9",Dublin,1,D09C803,"<[OK] Osm - Geocode [Drumcondra, Drumcondra Road Lower, Botanic C ED, Dublin, Dublin 9, Leinster, D01 C2F6, Éire / Ireland]>",-6.259665718431606,53.36334425,AC
05.03.2021,Sacred Heart of Jesus NS,"Mulhuddart, D15",Dublin,1,D15KF65,"Sacred Heart of Jesus, Reginald Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 XH90, Éire / Ireland",-6.2794458,53.3402812,S
05.03.2021,Glasnevin Educate Together NS,"Glasnevin, D11",Dublin,1,D11A2YT,"<[OK] Osm - Geocode [Glasnevin, Botanic A ED, Dublin, Dublin 9, Leinster, Éire / Ireland]>",-6.2662007,53.3782873,AC
05.03.2021,Gaelscoil Ui Earcain,"Finglas, D11",Dublin,1,D11VP44,"Gaelscoil Uí Earcáin, Glasanaon Park, Finglas ED, Dublin, County Dublin, Leinster, DUBLIN 11, Éire / Ireland",-6.29001206032402,53.38755385,SA
05.03.2021,Scoil Maria Assumpta,Cork,Cork,1,T12HY44,"Maria Assumpta Girls National School, Pearse Road, Pouladuff A, Cork, County Cork, Munster, T12KO39, Éire / Ireland",-8.480086461760813,51.88361635,SA
05.03.2021,St Michael's And St Peter's Junior School,Arklow,Wicklow,2,Y14R239,"<[OK] Osm - Geocode [Arklow, Arklow No 1 Urban ED, The Municipal District of Arklow, County Wicklow, Leinster, Éire / Ireland]>",-6.1540035,52.798221,AC
05.03.2021,Árdscoil Rís,"Marino, D9",Dublin,1,D09AK30,"Ardscoil Rís, Malahide Road, Donnycarney, Clontarf West C ED, Dublin, County Dublin, Leinster, D05 Y4T8, Éire / Ireland",-6.226922891181463,53.369752250000005,S
05.03.2021,Presentation College,Tuam,Galway,1,H54V260,"Presentation College, Josephs Park, Tuam Urban ED, Tuam, County Galway, Connacht, H54 V260, Éire / Ireland",-8.849914945478154,53.51782420000001,SA
05.03.2021,Borrisokane Community College,Borrisokane,Tipperary,1,E45WC59,"Borrisokane Community College, L1087, Borrisokane, The Municipal District of Nenagh, County Tipperary, Munster, Éire / Ireland",-8.117425871081966,53.001791850000004,SA
05.03.2021,St Tiernan's Community School,"Balally, D16",Dublin,1,D16KW26,"St Tiernans Community School, Parkvale, Balally, Dundrum-Sandyford ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, D16R6V0, Éire / Ireland",-6.2398559106945815,53.2821086,SA
05.03.2021,Aladdin's Cave Creche* (not a school),Ardee,Louth,1,A92WN26,"<[OK] Osm - Geocode [Ardee, The Municipal District of Ardee, County Louth, Leinster, A92 H006, Éire / Ireland]>",-6.540556,53.859722,AC
04.03.2021,Naiscoil Ide,"Raheny, D5",Dublin,1,D05E932,"<[OK] Osm - Geocode [Raheny, Station Road, Howth ED, Dublin, County Dublin, Leinster, D03 YH36, Éire / Ireland]>",-6.1761795,53.3815986,AC
04.03.2021,Carlanstown NS,Kells,Meath,2,A82AH22,"Carlanstown, The Municipal District of Kells, County Meath, Leinster, Éire / Ireland",-6.8409816,53.7604292,SA
04.03.2021,St Canice's GNS,"Finglas, D11",Dublin,1,D11C927,"St Canice's GNS, Seamus Ennis Road, Finglas ED, Dublin, County Dublin, Leinster, D11 F76T, Éire / Ireland",-6.295765,53.3898633,SA
04.03.2021,St Mary's NS,Edgeworthstown,Longford,1,N39PX32,"St. Mary's NS, Drumboe Avenue, Stranorlar ED, Lifford-Stranorlar Municipal District, County Donegal, F93 Y27K, Éire / Ireland",-7.7758096,54.8024652,S
04.03.2021,Holywell Educate Together National School,Swords,Dublin,1,K67AP99,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
04.03.2021,Coláiste Íosagáin,Portarlington,Laois,1,R32HV25,"Coláiste Eoin / Coláiste Íosagáin, Hampton Park, Booterstown, Blackrock No.1 ED, Blackrock, Dún Laoghaire-Rathdown, County Dublin, Leinster, A94 AN81, Éire / Ireland",-6.204838265507078,53.3019514,S
03.03.2021,St Louis High School,"Rathmines, D6",Dublin,1,D06F860,"Saint Louis High School, Grosvenor Road, Rathmines and Rathgar West ED, Dublin, County Dublin, Leinster, D06K7P9, Éire / Ireland",-6.270142041210564,53.32167925,SA
03.03.2021,St Mary's Secondary School,Mallow,Cork,1,P51PY04,"Saint Mary's Secondary, R515, Rathluirc, The Municipal District of Kanturk – Mallow, County Cork, Munster, P56 YA32, Éire / Ireland",-8.6871002,52.3545504,SA
03.03.2021,Aladdin's Cave Creche* (not a school),Ardee,Louth,1,A92WN26,"<[OK] Osm - Geocode [Ardee, The Municipal District of Ardee, County Louth, Leinster, A92 H006, Éire / Ireland]>",-6.540556,53.859722,AC
02.03.2021,St Anne's Special School,Ennis,Clare,1,V95YY26,"Saint Anne's Special School, Taylor's Hill Road, Salthill, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 FC67, Éire / Ireland",-9.073753123223298,53.268299049999996,S
02.03.2021,Scoil Íosa,"Tallaght, D24",Dublin,1,D24ND34,"Scoil Iosa, Castletymon Road, Tymon North, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 PX63, Éire / Ireland",-6.347159541255047,53.299032249999996,SA
02.03.2021,Our Lady Of Consolation NS,"Donnycarney, D5",Dublin,1,D05RW80,"Our Lady of Consolation, Collins Avenue, Donnycarney, Beaumont E ED, Dublin, Dublin 9, Leinster, D05 Y4T8, Éire / Ireland",-6.218812514682536,53.3746927,S
02.03.2021,Coachford College,Coachford,Cork,1,P12DY92,"Coachford College, Cork Road, Magourney, Blarney - Macroom, County Cork, Munster, P12 DY92, Éire / Ireland",-8.793729221989613,51.9110612,SA
02.03.2021,Little Explorers Crèche* (not a school),Clonee,Meath,1,D15VFT9,"<[OK] Osm - Geocode [Clonee, The Municipal District of Ratoath, County Meath, Leinster, D15 DC2W, Éire / Ireland]>",-6.4404037,53.4104332,AC
01.03.2021,Limerick East Educate Together,Mungret,Limerick,1,V94ND77,"<[OK] Osm - Geocode [Mungret, The Metropolitan District of Limerick City, County Limerick, Munster, V94 1X59, Éire / Ireland]>",-8.6923876,52.6358249,AC
01.03.2021,Holy Family School For The Deaf,"Cabra, D7",Dublin,1,D07TH79,"<[OK] Osm - Geocode [Cabra, Connaught Street, Cabra East, Cabra East B ED, Dublin, Dublin 7, Leinster, D07 XH2D, Éire / Ireland]>",-6.2817747,53.3641011,AC
